freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,GE10,C10-S951_X_K,E_DI_VHI,PC_ENT,SE	2.0 	8.0 b	5.6 b	8.0 b	11.1 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VHI,PC_ENT,SI	1.7 	1.0 b	3.8 b	3.3 b	3.5 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VHI,PC_ENT,SK	2.1 	1.2 b	1.9 b	1.2 b	2.5 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VHI,PC_ENT,TR	: 	: 	0.6 b	: 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VHI,PC_ENT,UK	1.7 	1.3 b	0.8 b	2.4 b	3.6 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,AT	27.9 	32.6 b	37.6 b	40.7 b	30.3 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,BA	: 	: 	: 	54.4 b	54.2 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,BE	26.7 	28.6 b	28.6 b	32.8 b	25.7 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,BG	59.7 	62.5 b	63.2 b	66.6 b	60.9 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,CY	44.8 	46.8 b	40.1 b	44.5 b	36.8 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,CZ	42.8 	37.8 b	47.1 b	48.0 b	25.6 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,DE	35.2 	41.5 b	33.7 b	41.4 b	32.2 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,DK	17.5 	11.2 b	19.4 b	13.5 b	14.6 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EA	39.8 	42.2 b	40.8 	46.0 	36.5 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EE	38.9 	37.6 b	43.1 b	41.9 b	44.3 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EL	53.4 	43.1 b	53.4 b	59.8 b	67.0 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,ES	37.9 	36.7 b	36.0 b	56.8 b	35.8 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EU15	38.7 	40.0 b	40.1 	43.8 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EU27_2007	41.4 	42.1 b	42.3 	45.8 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EU27_2020	42.0 	43.3 	42.5 	46.9 	39.3 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,EU28	41.4 	42.1 b	42.4 	45.8 	38.4 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,FI	22.4 	11.9 b	16.1 b	11.1 b	14.9 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,FR	45.6 	49.0 b	50.2 b	50.3 b	41.8 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,HR	41.0 	41.8 b	48.7 b	50.9 b	45.4 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,HU	54.3 	50.3 b	53.1 b	54.8 b	57.1 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,IE	40.4 	40.1 b	39.0 b	33.9 b	30.1 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,IT	50.0 	53.2 b	55.2 b	54.6 b	41.8 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,LT	33.4 	34.9 b	31.4 b	32.7 b	28.1 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,LU	35.9 	35.6 b	35.9 b	38.2 b	33.4 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,LV	55.4 	53.2 b	59.4 b	58.3 b	53.4 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,ME	: 	: 	40.1 b	41.8 b	39.6 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,MK	54.2 	50.6 b	: 	: 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,MT	22.4 	23.3 b	32.6 b	28.9 b	21.3 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,NL	18.9 	20.8 b	23.2 b	21.2 b	23.5 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,NO	24.1 	19.1 b	27.8 b	28.1 b	24.7 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,PL	54.5 	51.9 b	49.5 b	56.3 b	60.4 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,PT	46.1 	43.9 b	38.0 b	51.1 b	39.7 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,RO	62.0 	66.1 b	61.6 b	60.5 b	67.4 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,RS	: 	: 	36.6 b	41.5 b	37.3 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,SE	27.8 	20.7 b	26.7 b	21.8 b	17.3 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,SI	45.0 	37.6 b	41.7 b	31.6 b	45.1 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,SK	37.1 	38.8 b	44.8 b	51.6 b	47.6 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,TR	: 	: 	69.6 b	85.5 b	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI_VLO,PC_ENT,UK	37.5 	33.8 b	41.5 b	38.4 b	32.5 b	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,AT	: 	: 	: 	41.7 	: 	44.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,BA	: 	: 	: 	: 	: 	14.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,BE	: 	: 	: 	44.6 	: 	45.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,BG	: 	: 	: 	14.9 	: 	17.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,CY	: 	: 	: 	14.5 	: 	24.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,CZ	: 	: 	: 	31.4 	: 	42.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,DE	: 	: 	: 	31.4 	: 	41.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,DK	: 	: 	: 	52.0 	: 	50.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EA	: 	: 	: 	35.7 	: 	42.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EE	: 	: 	: 	31.7 	: 	38.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EL	: 	: 	: 	17.0 	: 	22.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,ES	: 	: 	: 	34.8 	: 	: u	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EU15	: 	: 	: 	36.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EU27_2007	: 	: 	: 	34.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EU27_2020	: 	: 	: 	34.2 	: 	41.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,EU28	: 	: 	: 	34.0 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,FI	: 	: 	: 	55.5 	: 	50.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,FR	: 	: 	: 	41.7 	: 	47.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,HR	: 	: 	: 	22.7 	: 	41.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,HU	: 	: 	: 	30.4 	: 	32.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,IE	: 	: 	: 	36.7 	: 	48.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,IT	: 	: 	: 	33.7 	: 	45.8 b	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,LT	: 	: 	: 	24.9 	: 	28.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,LU	: 	: 	: 	30.2 	: 	32.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,LV	: 	: 	: 	20.5 	: 	34.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,ME	: 	: 	: 	0 	: 	2.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,MK	: 	: 	: 	: 	: 	5.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,MT	: 	: 	: 	40.0 	: 	37.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,NL	: 	: 	: 	49.6 	: 	52.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,NO	: 	: 	: 	52.7 	: 	57.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,PL	: 	: 	: 	31.0 	: 	42.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,PT	: 	: 	: 	33.1 	: 	39.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,RO	: 	: 	: 	16.3 	: 	25.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,RS	: 	: 	: 	: 	: 	18.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,SE	: 	: 	: 	50.5 	: 	61.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,SI	: 	: 	: 	52.9 	: 	55.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,SK	: 	: 	: 	23.6 	: 	30.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_HI,PC_ENT,UK	: 	: 	: 	33.0 	: 	41.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,AT	: 	: 	: 	38.5 	: 	34.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,BA	: 	: 	: 	: 	: 	62.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,BE	: 	: 	: 	34.3 	: 	22.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,BG	: 	: 	: 	52.3 	: 	54.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,CY	: 	: 	: 	68.1 	: 	60.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,CZ	: 	: 	: 	47.4 	: 	39.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,DE	: 	: 	: 	48.1 	: 	40.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,DK	: 	: 	: 	19.3 	: 	12.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EA	: 	: 	: 	43.1 	: 	37.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EE	: 	: 	: 	42.5 	: 	46.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EL	: 	: 	: 	55.3 	: 	49.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,ES	: 	: 	: 	44.6 	: 	: u	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EU15	: 	: 	: 	42.6 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EU27_2007	: 	: 	: 	44.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EU27_2020	: 	: 	: 	43.6 	: 	38.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,EU28	: 	: 	: 	44.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,FI	: 	: 	: 	13.7 	: 	12.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,FR	: 	: 	: 	38.1 	: 	32.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,HR	: 	: 	: 	55.9 	: 	42.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,HU	: 	: 	: 	47.7 	: 	47.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,IE	: 	: 	: 	47.3 	: 	35.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,IT	: 	: 	: 	39.1 	: 	33.4 b	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,LT	: 	: 	: 	58.6 	: 	59.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,LU	: 	: 	: 	45.4 	: 	46.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,LV	: 	: 	: 	59.5 	: 	47.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,ME	: 	: 	: 	69.2 	: 	75.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,MK	: 	: 	: 	: 	: 	58.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,MT	: 	: 	: 	37.4 	: 	36.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,NL	: 	: 	: 	33.8 	: 	28.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,NO	: 	: 	: 	26.6 	: 	21.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,PL	: 	: 	: 	47.9 	: 	40.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,PT	: 	: 	: 	45.2 	: 	42.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,RO	: 	: 	: 	50.5 	: 	52.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,RS	: 	: 	: 	: 	: 	59.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,SE	: 	: 	: 	22.2 	: 	23.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,SI	: 	: 	: 	34.9 	: 	28.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,SK	: 	: 	: 	51.9 	: 	51.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_LO,PC_ENT,UK	: 	: 	: 	47.4 	: 	40.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,AT	: 	: 	: 	9.7 	: 	13.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,BA	: 	: 	: 	: 	: 	2.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,BE	: 	: 	: 	15.3 	: 	29.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,BG	: 	: 	: 	: u	: 	0.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,CY	: 	: 	: 	1.4 	: 	1.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,CZ	: 	: 	: 	4.3 	: 	7.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,DE	: 	: 	: 	1.7 	: 	6.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,DK	: 	: 	: 	26.0 	: 	35.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EA	: 	: 	: 	5.3 	: 	9.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EE	: 	: 	: 	6.6 	: 	10.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EL	: 	: 	: 	1.2 	: 	: u	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,ES	: 	: 	: 	2.6 	: 	: u	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU15	: 	: 	: 	5.3 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU27_2007	: 	: 	: 	4.8 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU27_2020	: 	: 	: 	5.4 	: 	8.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU28	: 	: 	: 	4.8 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,FI	: 	: 	: 	30.1 	: 	35.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,FR	: 	: 	: 	9.4 	: 	11.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,HR	: 	: 	: 	: c	: 	6.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,HU	: 	: 	: 	4.0 	: 	3.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,IE	: 	: 	: 	0 	: 	10.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,IT	: 	: 	: 	5.7 	: 	11.5 b	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,LT	: 	: 	: 	1.4 	: 	1.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,LU	: 	: 	: 	0.8 	: 	7.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,LV	: 	: 	: 	0 	: 	0.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,ME	: 	: 	: 	: u	: 	0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,MK	: 	: 	: 	: 	: 	0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,MT	: 	: 	: 	1.5 	: 	9.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,NL	: 	: 	: 	10.8 	: 	14.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,NO	: 	: 	: 	13.6 	: 	17.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,PL	: 	: 	: 	3.1 	: 	7.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,PT	: 	: 	: 	3.8 	: 	6.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,RO	: 	: 	: 	1.3 	: 	1.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,RS	: 	: 	: 	: 	: 	3.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,SE	: 	: 	: 	21.6 	: 	13.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,SI	: 	: 	: 	7.7 	: 	15.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,SK	: 	: 	: 	1.2 	: 	2.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VHI,PC_ENT,UK	: 	: 	: 	1.1 	: 	4.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,AT	: 	: 	: 	10.1 	: 	7.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,BA	: 	: 	: 	: 	: 	20.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,BE	: 	: 	: 	5.7 	: 	2.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,BG	: 	: 	: 	32.1 	: 	28.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,CY	: 	: 	: 	15.9 	: 	13.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,CZ	: 	: 	: 	16.8 	: 	10.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,DE	: 	: 	: 	18.8 	: 	11.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,DK	: 	: 	: 	2.8 	: 	2.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EA	: 	: 	: 	16.0 	: 	10.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EE	: 	: 	: 	19.2 	: 	4.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EL	: 	: 	: 	26.4 	: 	24.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,ES	: 	: 	: 	18.0 	: 	: u	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EU15	: 	: 	: 	15.9 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EU27_2007	: 	: 	: 	17.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EU27_2020	: 	: 	: 	16.9 	: 	11.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,EU28	: 	: 	: 	17.1 	: 	: 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,FI	: 	: 	: 	0.7 	: 	1.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,FR	: 	: 	: 	10.8 	: 	8.6 b	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,HR	: 	: 	: 	20.8 	: 	9.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,HU	: 	: 	: 	18.0 	: 	16.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,IE	: 	: 	: 	16.0 	: 	5.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,IT	: 	: 	: 	21.5 	: 	9.3 b	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,LT	: 	: 	: 	15.4 	: 	11.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,LU	: 	: 	: 	23.6 	: 	12.6 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,LV	: 	: 	: 	20.0 	: 	16.8 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,ME	: 	: 	: 	: u	: 	22.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,MK	: 	: 	: 	: 	: 	36.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,MT	: 	: 	: 	21.1 	: 	17.1 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,NL	: 	: 	: 	5.9 	: 	4.4 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,NO	: 	: 	: 	7.2 	: 	3.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,PL	: 	: 	: 	17.9 	: 	9.2 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,PT	: 	: 	: 	17.7 	: 	11.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,RO	: 	: 	: 	31.9 	: 	20.7 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,RS	: 	: 	: 	: 	: 	18.9 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,SE	: 	: 	: 	5.7 	: 	1.5 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,SI	: 	: 	: 	4.6 	: 	: c	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,SK	: 	: 	: 	23.2 	: 	15.3 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI2_VLO,PC_ENT,UK	: 	: 	: 	18.6 	: 	13.0 	: 	: 	: 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,AT	: 	: 	: 	: 	: 	: 	: 	: 	95.3 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,BA	: 	: 	: 	: 	: 	: 	: 	: 	75.9 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,BE	: 	: 	: 	: 	: 	: 	: 	: 	97.0 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,BG	: 	: 	: 	: 	: 	: 	: 	: 	66.3 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,CY	: 	: 	: 	: 	: 	: 	: 	: 	96.4 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	: 	: 	91.2 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,DE	: 	: 	: 	: 	: 	: 	: 	: 	92.9 
A,GE250,C10-S951_X_K,E_DI3_GELO,PC_ENT,DK	: 	: 	: 	: 	: 	: 	: 	: 	96.7 
